id,专业类别,中文名称,英文名称,来源/指南,来源链接,formula_feasibility,reason_if_not_directly_implemented,next_action,registry_status,pending_blocker_type,data_needed_for_code,suggested_implementation_artifact
CALC-1064,影像适宜性与检查路径扩展,脂肪肝影像偶发提示随访管理建议,Incidental Hepatic Steatosis Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-1065,影像适宜性与检查路径扩展,肾积水偶发发现随访管理建议,Incidental Hydronephrosis Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-1066,影像适宜性与检查路径扩展,膀胱壁增厚偶发发现随访管理建议,Incidental Bladder Wall Thickening Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-1067,影像适宜性与检查路径扩展,肠壁增厚偶发发现随访管理建议,Incidental Bowel Wall Thickening Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-1068,影像适宜性与检查路径扩展,腹膜结节偶发发现随访管理建议,Incidental Peritoneal Nodule Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems,not_formula_guideline_pathway,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.","build separate guideline-rule table if needed, not formula calculator",pending_formula_or_rule_implementation,guideline_pathway,structured pathway logic and versioned guideline rules,markdown_or_data_table_until_source_complete
CALC-1069,临床药理、药物剂量与TDM扩展,地高辛剂量和浓度解释,Digoxin Dose and Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1071,临床药理、药物剂量与TDM扩展,丙戊酸游离浓度风险解释,Valproate Free Level Risk Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1072,临床药理、药物剂量与TDM扩展,卡马西平浓度解释,Carbamazepine Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1073,临床药理、药物剂量与TDM扩展,茶碱浓度解释,Theophylline Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1074,临床药理、药物剂量与TDM扩展,他克莫司谷浓度解释,Tacrolimus Trough Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1075,临床药理、药物剂量与TDM扩展,环孢素浓度解释,Cyclosporine Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1076,临床药理、药物剂量与TDM扩展,西罗莫司浓度解释,Sirolimus Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1077,临床药理、药物剂量与TDM扩展,吗替麦考酚酸暴露解释,Mycophenolic Acid Exposure Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1078,临床药理、药物剂量与TDM扩展,甲氨蝶呤清除延迟风险,High-Dose Methotrexate Delayed Clearance Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1080,临床药理、药物剂量与TDM扩展,紫杉醇体表面积剂量,Paclitaxel BSA Dose,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1081,临床药理、药物剂量与TDM扩展,顺铂肾功能剂量调整,Cisplatin Renal Dose Adjustment,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1082,临床药理、药物剂量与TDM扩展,伊立替康UGT1A1风险提示,Irinotecan UGT1A1 Toxicity Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1083,临床药理、药物剂量与TDM扩展,氟尿嘧啶DPYD风险提示,Fluoropyrimidine DPYD Toxicity Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1084,临床药理、药物剂量与TDM扩展,硫唑嘌呤TPMT/NUDT15剂量提示,Azathioprine TPMT NUDT15 Dose Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1085,临床药理、药物剂量与TDM扩展,氯吡格雷CYP2C19疗效提示,Clopidogrel CYP2C19 Response Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1086,临床药理、药物剂量与TDM扩展,阿巴卡韦HLA-B5701安全提示,Abacavir HLA-B5701 Safety Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1087,临床药理、药物剂量与TDM扩展,别嘌醇HLA-B5801风险提示,Allopurinol HLA-B5801 Safety Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1088,临床药理、药物剂量与TDM扩展,伏立康唑CYP2C19剂量提示,Voriconazole CYP2C19 Dose Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1089,临床药理、药物剂量与TDM扩展,肝素抗Xa解释,Heparin Anti-Xa Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1090,临床药理、药物剂量与TDM扩展,低分子肝素抗Xa解释,LMWH Anti-Xa Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1091,临床药理、药物剂量与TDM扩展,直接口服抗凝药围手术停药,DOAC Perioperative Interruption Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1092,临床药理、药物剂量与TDM扩展,DOAC肾功能剂量提示,DOAC Renal Dose Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1093,临床药理、药物剂量与TDM扩展,华法林围手术桥接风险,Warfarin Perioperative Bridging Risk Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1094,临床药理、药物剂量与TDM扩展,胰岛素碳水化合物比估算,Insulin-to-Carbohydrate Ratio Estimate,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1095,临床药理、药物剂量与TDM扩展,基础胰岛素起始剂量估算,Basal Insulin Starting Dose Estimate,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1096,临床药理、药物剂量与TDM扩展,皮质激素等效剂量换算,Corticosteroid Equivalent Dose Conversion,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1097,临床药理、药物剂量与TDM扩展,苯二氮卓等效剂量换算,Benzodiazepine Equivalent Dose Conversion,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1098,临床药理、药物剂量与TDM扩展,阿片轮换不完全交叉耐受调整,Opioid Rotation Incomplete Cross-Tolerance Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1099,临床药理、药物剂量与TDM扩展,儿童对乙酰氨基酚剂量,Pediatric Acetaminophen Dose,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1100,临床药理、药物剂量与TDM扩展,儿童布洛芬剂量,Pediatric Ibuprofen Dose,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1101,临床药理、药物剂量与TDM扩展,儿童阿莫西林剂量,Pediatric Amoxicillin Dose,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1102,临床药理、药物剂量与TDM扩展,儿童肾上腺素过敏反应剂量,Pediatric Epinephrine Anaphylaxis Dose,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1103,临床药理、药物剂量与TDM扩展,局麻药最大安全剂量,Maximum Local Anesthetic Dose,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1104,临床药理、药物剂量与TDM扩展,脂肪乳抢救剂量,Lipid Emulsion Rescue Dose,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1105,临床药理、药物剂量与TDM扩展,镁剂补充剂量提示,Magnesium Replacement Dose Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1106,临床药理、药物剂量与TDM扩展,钾剂补充剂量提示,Potassium Replacement Dose Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1107,临床药理、药物剂量与TDM扩展,磷剂补充剂量提示,Phosphate Replacement Dose Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/,not_single_formula_drug_rule,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",requires drug-specific rule engine and guideline/version governance,pending_formula_or_rule_implementation,drug_rule,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",markdown_or_data_table_until_source_complete
CALC-1109,公共卫生、预防医学与筛查扩展,糖尿病视网膜病变筛查间隔,Diabetic Retinopathy Screening Interval,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1110,公共卫生、预防医学与筛查扩展,糖尿病肾病筛查提醒,Diabetic Kidney Disease Screening Reminder,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1111,公共卫生、预防医学与筛查扩展,糖尿病足年度筛查,Diabetic Foot Annual Screening,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1112,公共卫生、预防医学与筛查扩展,高血压家庭血压平均值解释,Home Blood Pressure Average Interpretation,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1113,公共卫生、预防医学与筛查扩展,儿童血压百分位解释,Pediatric Blood Pressure Percentile Interpretation,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1115,公共卫生、预防医学与筛查扩展,脂质筛查适应证核对,Lipid Screening Eligibility Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1116,公共卫生、预防医学与筛查扩展,骨质疏松筛查适应证核对,Osteoporosis Screening Eligibility Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1117,公共卫生、预防医学与筛查扩展,腹主动脉瘤筛查资格,Abdominal Aortic Aneurysm Screening Eligibility,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1118,公共卫生、预防医学与筛查扩展,抑郁筛查频率提示,Depression Screening Reminder,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
